,,Game Options:,Stereo And L=A,Stereo And L=A,,,Game Options:,Stereo And Help,Stereo And Help,,,Game Options:,Stereo And LR,Stereo And LR,,,Game Options:,Mono And L=A,Mono And L=A,,,Game Options:,Mono And Help,Mono And Help,,,Game Options:,Mono And LR,Mono And LR,,,Game Options:,Mono And LR,Mono And LR,,,Game Options:,Mono And L=A,Mono And L=A,,,Game Options:,Mono And Help,Mono And Help,,,Game Options:,Stereo And Help,Stereo And Help,,,Game Options:,Stereo And LR,Stereo And LR,,,Game Options:,Stereo And L=A,Stereo And L=A,,,Game Options:,Stereo And L=A,Stereo And L=A,,,Game Options:,Mono And L=A,Mono And L=A
55,35276,35319,7EF0,7EEF,,35268,35311,3669,3670,,35276,35319,7EF9,7EF8,,35276,35319,7EC8,7EC7,,35285,35327,7EC9,7ED0,,35276,35319,7EDA,7ED9,,35276,35319,7EC9,7EC8,,35268,35311,7EC9,7EC8,,35293,35336,7ECA,7ED1,,35276,35319,7EE8,7EEF,,35260,35302,3669,3668,,35268,35311,3663,3662,,35243,35285,ECC3,ECC2,,35285,35327,7ECE,7ECD
56,35293,35336,C79D,C79C,,35276,35319,7EF0,7EF7,,35293,35336,C7B0,C7AF,,35293,35336,C78F,C78E,,35310,35352,C786,C78D,,35293,35336,C797,C796,,35293,35336,C786,C785,,35285,35327,C787,C786,,35301,35344,C787,C78E,,35293,35336,C796,C79D,,35285,35327,7EE5,7EE4,,35285,35327,7EDC,7EDB,,35268,35311,365F,365E,,35301,35344,C782,C781
57,35310,35352,10E3,10E2,,35293,35336,C79E,C7A5,,35310,35352,10EC,10EB,,35310,35352,10C5,10C4,,35318,35361,10CF,10D6,,35310,35352,10D7,10D6,,35318,35361,10CF,10CE,,35310,35352,10BD,10BC,,35327,35369,10BE,10C5,,35310,35352,10E4,10EB,,35293,35336,C7A9,C7A8,,35293,35336,C795,C794,,35285,35327,7EED,7EEC,,35318,35361,10C2,10C1
58,35327,35369,5AAB,5AAA,,35318,35361,10ED,10F4,,35327,35369,5ABE,5ABD,,35327,35369,5A9B,5A9A,,35343,35386,5A94,5A9B,,35327,35369,5AA6,5AA5,,35327,35369,5A94,5A93,,35318,35361,5A8B,5A8A,,35343,35386,5A96,5A9D,,35327,35369,5AA4,5AAB,,35318,35361,10EF,10EE,,35318,35361,10E3,10E2,,35301,35344,C7A5,C7A4,,35335,35378,5A98,5A97
59,35343,35386,A373,A372,,35335,35378,5AAC,5AB3,,35343,35386,A373,A372,,35343,35386,A34C,A34B,,35352,35394,A358,A35F,,35343,35386,A355,A354,,35343,35386,A356,A355,,35335,35378,A34D,A34C,,35352,35394,A345,A34C,,35343,35386,A36C,A373,,35335,35378,5AB3,5AB2,,35335,35378,5AA3,5AA2,,35318,35361,10E8,10E7,,35352,35394,A349,A348
60,35360,35403,E47F,E47E,,35352,35394,A374,A37B,,35360,35403,E47F,E47E,,35360,35403,E462,E461,,35368,35411,E477,E47E,,35360,35403,E47F,E47E,,35360,35403,E480,E47F,,35360,35403,E46E,E46D,,35377,35420,E46F,E476,,35360,35403,E46F,E476,,35343,35386,A36B,A36A,,35343,35386,A36B,A36A,,35335,35378,5AAF,5AAE,,35368,35411,E47C,E47B
61,35377,35420,241A,2419,,35368,35411,E477,E47E,,35377,35420,241A,2419,,35377,35420,23F2,23F1,,35385,35428,23F3,23FA,,35377,35420,23FB,23FA,,35377,35420,23F3,23F2,,35368,35411,23F4,23F3,,35394,35436,23F5,23FC,,35377,35420,240A,2411,,35368,35411,E477,E476,,35368,35411,E477,E476,,35352,35394,A367,A366,,35385,35428,23F9,23F8
62,35394,35436,6B79,6B78,,35377,35420,241B,2422,,35394,35436,6B8B,6B8A,,35394,35436,6B79,6B78,,35402,35445,6B7A,6B81,,35394,35436,#VALUE!,#VALUE!,,35394,35436,6B84,6B83,,35385,35428,6B7A,6B79,,35402,35445,6B72,6B79,,35394,35436,6B7B,6B82,,35385,35428,241B,241A,,35377,35420,2412,2411,,35368,35411,E47C,E47B,,35402,35445,6B7F,6B7E
63,35410,35453,B4B2,B4B1,,35394,35436,6B84,6B8B,,35410,35453,B4C7,B4C6,,35410,35453,B4BA,B4B9,,35419,35461,B4BD,B4C4,,35410,35453,6B8B,6B8A,,35410,35453,B4BF,B4BE,,35402,35445,B4AA,B4A9,,35427,35470,B4AB,B4B2,,35410,35453,B4AB,B4B2,,35394,35436,6B83,6B82,,35402,35445,6B71,6B70,,35385,35428,2417,2416,,35419,35461,B4AF,B4AE
64,35427,35470,F96C,F96B,,35410,35453,B4B3,B4BA,,35427,35470,F975,F974,,35427,35470,F976,F975,,35444,35487,F96D,F974,,35419,35461,B4BB,B4BA,,35427,35470,F977,F976,,35427,35470,F96E,F96D,,35444,35487,F965,F96C,,35427,35470,F96F,F976,,35419,35461,B4B3,B4B2,,35410,35453,B4AA,B4A9,,35402,35445,6B76,6B75,,35435,35478,F973,F972
65,35444,35487,9C1C,9C1B,,35427,35470,F96D,F974,,35444,35487,9C1C,9C1B,,35444,35487,9C1C,9C1B,,35452,35495,9C1D,9C24,,35444,35487,F97F,F97E,,35444,35487,9C1D,9C1C,,35435,35478,9C14,9C13,,35452,35495,9C15,9C1C,,35444,35487,9C15,9C1C,,35435,35478,F96D,F96C,,35427,35470,F96E,F96D,,35419,35461,B4AF,B4AE,,35452,35495,#VALUE!,#VALUE!
66,35461,35503,E626,E625,,35444,35487,9C1F,9C26,,35461,35503,E62F,E62E,,35461,35503,E60F,E60E,,35477,35520,E60E,E615,,35452,35495,9C1C,9C1B,,35461,35503,E605,E604,,35452,35495,E5FC,E5FB,,35477,35520,E5FD,E604,,35461,35503,E616,E61D,,35444,35487,9C1D,9C1C,,35444,35487,9C0B,9C0A,,35435,35478,F973,F972,,35461,35503,9C19,9C18
67,35477,35520,2EA3,2EA2,,35469,35512,E626,E62D,,35477,35520,2EAC,2EAB,,35477,35520,2EAC,2EAB,,35486,35528,2EA4,2EAB,,35469,35512,E618,E617,,35477,35520,2EAD,2EAC,,35469,35512,2E9B,2E9A,,35494,35537,2EA5,2EAC,,35477,35520,2EA5,2EAC,,35461,35503,E61E,E61D,,35461,35503,E615,E614,,35452,35495,9C19,9C18,,35469,35512,E60A,E609
68,35494,35537,77F3,77F2,,35486,35528,2EA4,2EAB,,35494,35537,7805,7804,,35494,35537,77FB,77FA,,35502,35545,77F4,77FB,,35486,35528,2EAC,2EAB,,35494,35537,#VALUE!,#VALUE!,,35486,35528,77EB,77EA,,35502,35545,77EC,77F3,,35494,35537,77EC,77F3,,35477,35520,2EA4,2EA3,,35477,35520,2EA5,2EA4,,35469,35512,E623,E622,,35486,35528,2EA9,2EA8
69,35511,35554,B60E,B60D,,35494,35537,77F4,77FB,,35511,35554,B60E,B60D,,35511,35554,B5E7,B5E6,,35519,35562,B5F0,B5F7,,35502,35545,7805,7804,,35519,35562,B5E8,B5E7,,35502,35545,B5DF,B5DE,,35528,35570,B5E8,B5EF,,35511,35554,B607,B60E,,35494,35537,77FC,77FB,,35494,35537,77EB,77EA,,35486,35528,2EA0,2E9F,,35502,35545,77F0,77EF
70,35528,35570,FE9F,FE9E,,35519,35562,B60F,B616,,35528,35570,FEA8,FEA7,,35528,35570,FEA5,FEA4,,35536,35579,FEA3,FEAA,,35519,35562,B5F0,B5EF,,35536,35579,FEA0,FE9F,,35528,35570,FE97,FE96,,35544,35587,FE98,FE9F,,35528,35570,FE98,FE9F,,35511,35554,B606,B605,,35519,35562,B5FD,B5FC,,35511,35554,77F0,77EF,,35528,35570,B5EC,B5EB
71,35544,35587,2A57,2A56,,35528,35570,FE97,FE9E,,35544,35587,2A5C,2A5B,,35536,35579,FE9F,FE9E,,35553,35596,2A54,2A5B,,35536,35579,FEA8,FEA7,,35553,35596,2A56,2A55,,35536,35579,2A4D,2A4C,,35561,35604,2A4C,2A53,,35544,35587,2A44,2A4B,,35528,35570,FE97,FE96,,35528,35570,FE97,FE96,,35519,35562,B60B,B60A,,35536,35579,FE88,FE87
72,35578,35621,577C,577B,,35544,35587,2A54,2A5B,,35578,35621,577C,577B,,35544,35587,2A57,2A56,,35586,35629,578E,5795,,35553,35596,2A54,2A53,,35586,35629,577D,577C,,35569,35612,5774,5773,,35594,35637,5786,578D,,35578,35621,5786,578D,,35544,35587,2A56,2A55,,35553,35596,2A4D,2A4C,,35544,35587,FE9C,FE9B,,35553,35596,2A52,2A51
73,35594,35637,A14F,A14E,,35578,35621,578E,5795,,35594,35637,A159,A158,,35578,35621,577C,577B,,35603,35646,A137,A13E,,35586,35629,577C,577B,,35603,35646,A12F,A12E,,35586,35629,A12E,A12D,,35603,35646,A131,A138,,35594,35637,A147,A14E,,35578,35621,577D,577C,,35578,35621,5774,5773,,35553,35596,2A48,2A47,,35586,35629,5770,576F
74,35611,35654,E9F4,E9F3,,35594,35637,A14F,A156,,35611,35654,E9FD,E9FC,,35594,35637,A136,A135,,35620,35663,E9E6,E9ED,,35603,35646,A138,A137,,35620,35663,E9DD,E9DC,,35603,35646,E9DD,E9DC,,35620,35663,E9D5,E9DC,,35611,35654,E9ED,E9F4,,35594,35637,A148,A147,,35603,35646,A146,A145,,35594,35637,5770,576F,,35603,35646,A135,A134
75,35628,35671,9A4A,9A49,,35611,35654,EA0E,EA15,,35628,35671,9A53,9A52,,35611,35654,E9DC,E9DB,,35636,35679,9A34,9A3B,,35620,35663,E9E5,E9E4,,35636,35679,9A34,9A33,,35620,35663,9A38,9A37,,35645,35688,9A2C,9A33,,35628,35671,9A43,9A4A,,35620,35663,E9F5,E9F4,,35611,35654,E9F4,E9F3,,35603,35646,A14B,A14A,,35620,35663,E9E2,E9E1
76,35645,35688,CB2C,CB2B,,35628,35671,9A4B,9A52,,35645,35688,CB3E,CB3D,,35628,35671,9A33,9A32,,35653,35696,CB2B,CB32,,35636,35679,9A3C,9A3B,,35653,35696,CB35,CB34,,35636,35679,CB24,CB23,,35653,35696,CB24,CB2B,,35645,35688,CB2F,CB36,,35636,35679,9A4B,9A4A,,35628,35671,9A4E,9A4D,,35628,35671,E9FB,E9FA,,35636,35679,9A29,9A28
77,35661,35705,17DA,17D9,,35645,35688,CB2B,CB32,,35661,35705,17DA,17D9,,35645,35688,CB36,CB35,,35678,35721,17D2,17D9,,35653,35696,CB34,CB33,,35670,35713,17DB,17DA,,35653,35696,17C4,17C3,,35670,35713,17D4,17DB,,35661,35705,17C9,17D0,,35645,35688,CB2E,CB2D,,35653,35696,CB2C,CB2B,,35636,35679,9A53,9A52,,35653,35696,CB2F,CB2E
78,35678,35721,5468,5467,,35661,35705,17D2,17D9,,35678,35721,5471,5470,,35661,35705,17DA,17D9,,35687,35730,544C,5453,,35670,35713,17DA,17D9,,35687,35730,5441,5440,,35670,35713,5438,5437,,35687,35730,5439,5440,,35678,35721,5461,5468,,35661,35705,17DB,17DA,,35670,35713,17D1,17D0,,35661,35705,CB2A,CB29,,35670,35713,17D8,17D7
79,35695,35738,AD85,AD84,,35678,35721,546A,5471,,35695,35738,AD8E,AD8D,,35678,35721,5449,5448,,35703,35746,AD93,AD9A,,35687,35730,5449,5448,,35703,35746,AD92,AD91,,35687,35730,AD89,AD88,,35703,35746,AD8B,AD92,,35695,35738,AD8B,AD92,,35678,35721,545F,545E,,35678,35721,5456,5455,,35670,35713,17D8,17D7,,35687,35730,543D,543C
80,35712,35755,F378,F377,,35695,35738,AD86,AD8D,,35712,35755,F37F,F37E,,35695,35738,AD92,AD91,,35720,35763,F377,F37E,,35703,35746,AD9B,AD9A,,35720,35763,F37F,F37E,,35712,35755,F378,F377,,35720,35763,F377,F37E,,35712,35755,F377,F37E,,35695,35738,AD92,AD91,,35695,35738,AD8A,AD89,,35687,35730,545B,545A,,35703,35746,AD85,AD84
81,35728,35772,3CDA,3CD9,,35712,35755,F382,F389,,35728,35772,3CE3,3CE2,,35712,35755,F380,F37F,,35737,35780,3CDB,3CE2,,35720,35763,F37F,F37E,,35737,35780,3CDB,3CDA,,35720,35763,3CD1,3CD0,,35737,35780,3CD3,3CDA,,35728,35772,3CD3,3CDA,,35712,35755,F37F,F37E,,35712,35755,F378,F377,,35703,35746,AD85,AD84,,35720,35763,F37F,F37E
82,35745,35788,8A83,8A82,,35728,35772,3CDB,3CE2,,35745,35788,8A8C,8A8B,,35728,35772,3CE5,3CE4,,35754,35797,8A64,8A6B,,35737,35780,3CE3,3CE2,,35754,35797,8A64,8A63,,35737,35780,8A5B,8A5A,,35754,35797,8A5C,8A63,,35745,35788,8A7C,8A83,,35728,35772,3CDB,3CDA,,35728,35772,3CD1,3CD0,,35728,35772,F37E,F37D,,35737,35780,3CD8,3CD7
83,35762,35805,1B2A,1B29,,35745,35788,8A84,8A8B,,35762,35805,1B28,1B27,,35745,35788,8A6C,8A6B,,35770,35813,1B29,1B30,,35754,35797,8A75,8A74,,35770,35813,1B2B,1B2A,,35754,35797,1B20,1B1F,,35770,35813,1B22,1B29,,35762,35805,1B17,1B1E,,35754,35797,8A84,8A83,,35745,35788,8A7B,8A7A,,35745,35788,3CE1,3CE0,,35754,35797,8A69,8A68
84,35779,35822,5AEB,5AEA,,35762,35805,1B29,1B30,,35779,35822,5AF4,5AF3,,35762,35805,1B28,1B27,,35795,35839,5AEC,5AF3,,35770,35813,1B32,1B31,,35787,35830,5AEC,5AEB,,35770,35813,5AE3,5AE2,,35787,35830,5AE4,5AEB,,35779,35822,5AE4,5AEB,,35762,35805,1B1F,1B1E,,35770,35813,1B21,1B20,,35754,35797,8A80,8A7F,,35770,35813,1B24,1B23
85,35795,35839,A192,A191,,35779,35822,5AEC,5AF3,,35795,35839,A18F,A18E,,35779,35822,5AEB,5AEA,,35804,35847,A187,A18E,,35787,35830,5AFC,5AFB,,35804,35847,A191,A190,,35787,35830,#VALUE!,#VALUE!,,35804,35847,A17F,A186,,35795,35839,A17F,A186,,35779,35822,5AF5,5AF4,,35787,35830,5AEB,5AEA,,35770,35813,1B28,1B27,,35787,35830,5AE8,5AE7
86,35812,35855,EB0A,EB09,,35795,35839,A187,A18E,,35812,35855,EB13,EB12,,35795,35839,A192,A191,,35821,35864,EB0A,EB11,,35804,35847,A199,A198,,35821,35864,EB01,EB00,,35804,35847,A188,A187,,35821,35864,EB03,EB0A,,35812,35855,EB03,EB0A,,35795,35839,A193,A192,,35804,35847,A188,A187,,35787,35830,5AE8,5AE7,,35804,35847,A18D,A18C
87,35829,35872,55A5,55A4,,35812,35855,EB0A,EB11,,35829,35872,55A2,55A1,,35812,35855,EB0A,EB09,,35837,35881,55A6,55AD,,35821,35864,EB13,EB12,,35837,35881,559A,5599,,35812,35855,EAF8,EAF7,,35846,35889,559E,55A5,,35829,35872,559E,55A5,,35821,35864,EB01,EB00,,35812,35855,EAF8,EAF7,,35804,35847,A18D,A18C,,35821,35864,EB07,EB06
88,35846,35889,9200,91FF,,35829,35872,55A6,55AD,,35846,35889,9209,9208,,35829,35872,55A5,55A4,,35854,35897,91F3,91FA,,35837,35881,55AE,55AD,,35854,35897,91EA,91E9,,35829,35872,559D,559C,,35854,35897,91EB,91F2,,35846,35889,9202,9209,,35829,35872,559A,5599,,35829,35872,559D,559C,,35821,35864,EB07,EB06,,35837,35881,55A2,55A1
89,35862,35906,DB5B,DB5A,,35846,35889,920A,9211,,35862,35906,DB64,DB63,,35846,35889,91E9,91E8,,35879,35922,DB3C,DB43,,35854,35897,91F2,91F1,,35871,35914,DB3C,DB3B,,35846,35889,91E1,91E0,,35871,35914,DB34,DB3B,,35862,35906,DB4A,DB51,,35846,35889,9201,9200,,35846,35889,91F8,91F7,,35846,35889,55A2,55A1,,35854,35897,91E6,91E5
90,35896,35939,26DB,26DA,,35862,35906,DB52,DB59,,35896,35939,26E4,26E3,,35862,35906,DB33,DB32,,35904,35948,26DC,26E3,,35871,35914,DB44,DB43,,35904,35948,26E3,26E2,,35862,35906,DB33,DB32,,35904,35948,26E0,26E7,,35896,35939,26D4,26DB,,35862,35906,DB52,DB51,,35871,35914,DB49,DB48,,35854,35897,91FD,91FC,,35871,35914,DB39,DB38
91,35913,35956,6CEB,6CEA,,35896,35939,26E3,26EA,,35913,35956,6CFE,6CFD,,35896,35939,26E7,26E6,,35921,35964,6CEC,6CF3,,35904,35948,26EB,26EA,,35921,35964,6CF6,6CF5,,35896,35939,26DA,26D9,,35921,35964,6CF1,6CF8,,35913,35956,6CF1,6CF8,,35896,35939,26E6,26E5,,35896,35939,26D3,26D2,,35871,35914,DB56,DB55,,35904,35948,26E2,26E1
92,35929,35973,A89C,A89B,,35913,35956,6CEC,6CF3,,35929,35973,A8A2,A8A1,,35913,35956,6CEB,6CEA,,35938,35981,A89C,A8A3,,35921,35964,6CFE,6CFD,,35938,35981,A89B,A89A,,35913,35956,6CE3,6CE2,,35938,35981,A89F,A8A6,,35929,35973,A89F,A8A6,,35913,35956,6CF6,6CF5,,35913,35956,6CE3,6CE2,,35904,35948,26E4,26E3,,35921,35964,6CF2,6CF1
93,35946,35989,FF74,FF73,,35929,35973,A89C,A8A3,,35946,35989,FF7D,FF7C,,35929,35973,A8A6,A8A5,,35954,35998,FF7C,FF83,,35938,35981,A8A2,A8A1,,35954,35998,FF75,FF74,,35938,35981,A89E,A89D,,35954,35998,FF6D,FF74,,35946,35989,FF6D,FF74,,35929,35973,A89B,A89A,,35929,35973,A894,A893,,35921,35964,6CF5,6CF4,,35938,35981,A897,A896
94,35963,36006,4D11,4D10,,35946,35989,FF7C,FF83,,35963,36006,4D10,4D0F,,35946,35989,FF7C,FF7B,,35971,36015,4CF1,4CF8,,35954,35998,FF7D,FF7C,,35971,36015,4CFB,4CFA,,35946,35989,FF6C,FF6B,,35971,36015,4CF5,4CFC,,35963,36006,4D0D,4D14,,35946,35989,FF75,FF74,,35946,35989,FF6C,FF6B,,35938,35981,A897,A896,,35954,35998,FF78,FF77
95,35980,36023,92BA,92B9,,35963,36006,4D08,4D0F,,35980,36023,92C1,92C0,,35963,36006,4CF9,4CF8,,35988,36031,929A,92A1,,35971,36015,4CF9,4CF8,,35988,36031,929A,9299,,35963,36006,4CF2,4CF1,,35988,36031,9287,928E,,35980,36023,92B3,92BA,,35963,36006,4D13,4D12,,35971,36015,4D0A,4D09,,35954,35998,FF78,FF77,,35971,36015,4CED,4CEC
96,35996,36040,BF2D,BF2C,,35980,36023,92AF,92B6,,35996,36040,BF2D,BF2C,,35980,36023,928E,928D,,36005,36048,BF2E,BF35,,35988,36031,9297,9296,,36005,36048,BF25,BF24,,35980,36023,9293,9292,,36005,36048,BF1D,BF24,,35996,36040,BF1D,BF24,,35980,36023,92AF,92AE,,35980,36023,92AF,92AE,,35980,36023,4D04,4D03,,35988,36031,928B,928A
97,36013,36057,0BF2,0BF1,,35996,36040,BF25,BF2C,,36013,36057,0BF3,0BF2,,35996,36040,BF24,BF23,,36021,36065,0BEB,0BF2,,36005,36048,BF36,BF35,,36021,36065,0BF3,0BF2,,35996,36040,BF1C,BF1B,,36021,36065,0BEB,0BF2,,36021,36065,0BEB,0BF2,,35996,36040,BF2E,BF2D,,36005,36048,BF25,BF24,,35988,36031,92B5,92B4,,36005,36048,BF21,BF20
98,36030,36073,518D,518C,,36013,36057,0BF7,0BFE,,36030,36073,518D,518C,,36013,36057,0BF2,0BF1,,36038,36082,518E,5195,,36021,36065,0BFB,0BFA,,36038,36082,5185,5184,,36013,36057,0BE2,0BE1,,36038,36082,5186,518D,,36030,36073,5186,518D,,36013,36057,0BF3,0BF2,,36013,36057,0BE2,0BE1,,36005,36048,BF21,BF20,,36021,36065,0BEF,0BEE
99,36047,36090,9AFE,9AFD,,36030,36073,518E,5195,,36047,36090,9AFE,9AFD,,36030,36073,518D,518C,,36055,36098,9AF6,9AFD,,36038,36082,518D,518C,,36055,36098,9AF6,9AF5,,36030,36073,5185,5184,,36055,36098,9AF7,9AFE,,36047,36090,9AF7,9AFE,,36038,36082,5185,5184,,36038,36082,5185,5184,,36030,36073,0BE7,0BE6,,36038,36082,5181,5180
100,36063,36107,1AA0,1A9F,,36047,36090,9AF6,9AFD,,36063,36107,1AA9,1AA8,,36047,36090,9AFE,9AFD,,36072,36115,#VALUE!,#VALUE!,,36055,36098,9AFE,9AFD,,36072,36115,1A6B,1A6A,,36047,36090,9AF7,9AF6,,36072,36115,1A6E,1A75,,36063,36107,1AA5,1AAC,,36047,36090,9B00,9AFF,,36055,36098,9AF7,9AF6,,36047,36090,518C,518B,,36055,36098,9AF2,9AF1
101,36080,36124,9B23,9B22,,36063,36107,1AAB,1AB2,,36080,36124,9B22,9B21,,36063,36107,1A6A,1A69,,36105,36149,9AE5,9AEC,,36072,36115,1A73,1A72,,36088,36132,9AF1,9AF0,,36063,36107,1A6D,1A6C,,36088,36132,9AE6,9AED,,36080,36124,9B1C,9B23,,36072,36115,1AA1,1AA0,,36063,36107,1AA4,1AA3,,36055,36098,9AF2,9AF1,,36072,36115,1A67,1A66
102,36097,36140,E48F,E48E,,36080,36124,9B24,9B2B,,36097,36140,E491,E490,,36080,36124,9AED,9AEC,,36114,36157,E45C,E463,,36088,36132,9AF5,9AF4,,36105,36149,E452,E451,,36080,36124,9AE8,9AE7,,36105,36149,E454,E45B,,36097,36140,E488,E48F,,36080,36124,9B27,9B26,,36080,36124,9B1B,9B1A,,36072,36115,1A9D,1A9C,,36088,36132,9AED,9AEC
103,36114,36157,2E08,2E07,,36097,36140,E493,E49A,,36114,36157,2E11,2E10,,36097,36140,E451,E450,,36130,36174,2DD3,2DDA,,36105,36149,E464,E463,,36122,36165,2DD3,2DD2,,36097,36140,E449,E448,,36122,36165,2DCE,2DD5,,36114,36157,2E01,2E08,,36097,36140,E493,E492,,36097,36140,E480,E47F,,36088,36132,9B20,9B1F,,36105,36149,E45B,E45A
104,36130,36174,760E,760D,,36114,36157,2E09,2E10,,36130,36174,7621,7620,,36114,36157,2DC9,2DC8,,36147,36191,#VALUE!,#VALUE!,,36122,36165,2DD2,2DD1,,36139,36182,75FB,75FA,,36114,36157,2DC1,2DC0,,36147,36191,75F2,75F9,,36130,36174,7610,7617,,36122,36165,2E09,2E08,,36122,36165,2DF6,2DF5,,36105,36149,E48C,E48B,,36122,36165,2DCF,2DCE
105,36147,36191,95A3,95A2,,36130,36174,760F,7616,,36147,36191,95AC,95AB,,36130,36174,75EF,75EE,,36172,36216,958E,9595,,36139,36182,7602,7601,,36155,36199,9583,9582,,36130,36174,75F1,75F0,,36164,36207,957B,9582,,36147,36191,9593,959A,,36130,36174,7618,7617,,36130,36174,7610,760F,,36122,36165,2E08,2E07,,36139,36182,75EC,75EB
106,36164,36207,59EF,59EE,,36147,36191,95A4,95AB,,36164,36207,D9DA,D9D9,,36147,36191,958A,9589,,36189,36233,D9B6,D9BD,,36155,36199,9595,9594,,36172,36216,D9B6,D9B5,,36147,36191,9582,9581,,36172,36216,D9AC,D9B3,,36164,36207,D9CB,D9D2,,36147,36191,959B,959A,,36147,36191,959B,959A,,36139,36182,7614,7613,,36164,36207,9587,9586
107,36172,36216,D9C8,D9C7,,36164,36207,D9D2,D9D9,,36180,36224,272B,272A,,36164,36207,D9AB,D9AA,,36206,36249,271B,2722,,36172,36216,D9B4,D9B3,,36189,36233,2723,2722,,36164,36207,D9A3,D9A2,,36189,36233,2713,271A,,36180,36224,271B,2722,,36172,36216,D9C9,D9C8,,36172,36216,D9C9,D9C8,,36164,36207,9597,9596,,36172,36216,D9B0,D9AF
108,36180,36224,271A,2719,,36180,36224,2726,272D,,36214,36258,5724,5723,,36180,36224,2722,2721,,36239,36283,56FF,5706,,36189,36233,272B,272A,,36222,36266,56FF,56FE,,36189,36233,2712,2711,,36222,36266,56F7,56FE,,36214,36258,5714,571B,,36180,36224,2723,2722,,36189,36233,2712,2711,,36172,36216,D9CF,D9CE,,36189,36233,271F,271E
109,36214,36258,571B,571A,,36214,36258,571C,5723,,36231,36274,81D7,81D6,,36214,36258,570B,570A,,36264,36308,81D0,81D7,,36222,36266,5707,5706,,36239,36283,81C8,81C7,,36214,36258,56F6,56F5,,36239,36283,81C5,81CC,,36231,36274,81C5,81CC,,36214,36258,571C,571B,,36222,36266,5713,5712,,36189,36233,2717,2716,,36222,36266,56FB,56FA
110,36231,36274,81CD,81CC,,36231,36274,81D0,81D7,,36247,36291,CADE,CADD,,36231,36274,81C8,81C7,,36273,36316,CACC,CAD3,,36239,36283,81CE,81CD,,36256,36300,CAD1,CAD0,,36231,36274,81C8,81C7,,36256,36300,CACC,CAD3,,36247,36291,CACC,CAD3,,36231,36274,81CE,81CD,,36239,36283,81CA,81C9,,36222,36266,5718,5717,,36239,36283,81CC,81CB
111,36247,36291,CACA,CAC9,,36247,36291,CACC,CAD3,,36264,36308,14E4,14E3,,36247,36291,CACF,CACE,,36289,36333,14C0,14C7,,36256,36300,CADE,CADD,,36273,36316,14C0,14BF,,36247,36291,CAC4,CAC3,,36273,36316,14AE,14B5,,36264,36308,14CA,14D1,,36247,36291,CAD1,CAD0,,36256,36300,CAC4,CAC3,,36239,36283,81C3,81C2,,36256,36300,CAC8,CAC7
112,36264,36308,14DC,14DB,,36264,36308,14D1,14D8,,36281,36325,BB13,BB12,,36264,36308,14BF,14BE,,36314,36358,BB0A,BB11,,36273,36316,14C8,14C7,,36298,36341,BB0A,BB09,,36264,36308,14AB,14AA,,36289,36333,BB03,BB0A,,36281,36325,BAF8,BAFF,,36264,36308,14DD,14DC,,36273,36316,14CB,14CA,,36256,36300,CAC8,CAC7,,36273,36316,14BC,14BB
113,36281,36325,BAFF,BAFE,,36281,36325,BB0A,BB11,,36298,36341,F617,F616,,36281,36325,BB09,BB08,,36323,36367,F616,F61D,,36289,36333,BB08,BB07,,36306,36350,F60A,F609,,36281,36325,BAF7,BAF6,,36306,36350,F602,F609,,36298,36341,F602,F609,,36281,36325,BB0A,BB09,,36289,36333,BAF7,BAF6,,36273,36316,14D8,14D7,,36298,36341,#VALUE!,#VALUE!
114,36298,36341,F607,F606,,36298,36341,F616,F61D,,36314,36358,3F3B,3F3A,,36298,36341,F614,F613,,36340,36383,3F30,3F37,,36306,36350,F612,F611,,36323,36367,3F32,3F31,,36298,36341,F608,F607,,36331,36375,3F2A,3F31,,36314,36358,3F2A,3F31,,36298,36341,F60A,F609,,36298,36341,F609,F608,,36289,36333,BB07,BB06,,36314,36358,F5F0,F5EF
115,36314,36358,3F30,3F2F,,36314,36358,3F30,3F37,,36331,36375,8930,892F,,36314,36358,3F30,3F2F,,36365,36409,8910,8917,,36323,36367,3F3B,3F3A,,36340,36383,8906,8905,,36314,36358,3F1E,3F1D,,36340,36383,88FD,8904,,36331,36375,8917,891E,,36314,36358,3F33,3F32,,36323,36367,3F1E,3F1D,,36314,36358,F604,F603,,36331,36375,3F2E,3F2D
116,36331,36375,8926,8925,,36331,36375,8928,892F,,36348,36392,D1B1,D1B0,,36331,36375,88FA,88F9,,36373,36417,D19D,D1A4,,36340,36383,8916,8915,,36356,36400,D1A6,D1A5,,36331,36375,8908,8907,,36356,36400,D19E,D1A5,,36348,36392,D197,D19E,,36331,36375,891F,891E,,36340,36383,8922,8921,,36323,36367,3F2E,3F2D,,36348,36392,890D,890C
117,36348,36392,D1A7,D1A6,,36348,36392,D1A3,D1AA,,36365,36409,1AF9,1AF8,,36348,36392,D1A8,D1A7,,36390,36434,1AEE,1AF5,,36356,36400,D1B1,D1B0,,36373,36417,1AE3,1AE2,,36348,36392,D19D,D19C,,36373,36417,1AE1,1AE8,,36365,36409,1AE3,1AEA,,36348,36392,D19F,D19E,,36348,36392,D19D,D19C,,36348,36392,8923,8922,,36365,36409,D1A1,D1A0
